dep_delay,flight_time_delay,arr_delay,dep_delay_prop,air_delay_prop,air_adjust_prop,dep_adjust_prop
33.0,-13.0,20.0,1.0,0.0,-0.39,0.0
18.0,-7.0,11.0,1.0,0.0,-0.39,0.0
21.0,-8.0,13.0,1.0,0.0,-0.38,0.0
26.0,-10.0,16.0,1.0,0.0,-0.38,0.0
24.0,-9.0,15.0,1.0,0.0,-0.38,0.0
39.0,-15.0,24.0,1.0,0.0,-0.38,0.0
13.0,-5.0,8.0,1.0,0.0,-0.38,0.0
16.0,-6.0,10.0,1.0,0.0,-0.38,0.0
8.0,-3.0,5.0,1.0,0.0,-0.38,0.0
37.0,-14.0,23.0,1.0,0.0,-0.38,0.0
64.0,-24.0,40.0,1.0,0.0,-0.38,0.0
13.0,-5.0,8.0,1.0,0.0,-0.38,0.0
34.0,-13.0,21.0,1.0,0.0,-0.38,0.0
13.0,-5.0,8.0,1.0,0.0,-0.38,0.0
32.0,-12.0,20.0,1.0,0.0,-0.38,0.0
47.0,-18.0,29.0,1.0,0.0,-0.38,0.0
21.0,-8.0,13.0,1.0,0.0,-0.38,0.0
8.0,-3.0,5.0,1.0,0.0,-0.38,0.0
26.0,-10.0,16.0,1.0,0.0,-0.38,0.0
13.0,-5.0,8.0,1.0,0.0,-0.38,0.0
34.0,-13.0,21.0,1.0,0.0,-0.38,0.0
16.0,-6.0,10.0,1.0,0.0,-0.38,0.0
37.0,-14.0,23.0,1.0,0.0,-0.38,0.0
16.0,-6.0,10.0,1.0,0.0,-0.38,0.0
34.0,-13.0,21.0,1.0,0.0,-0.38,0.0
13.0,-5.0,8.0,1.0,0.0,-0.38,0.0
34.0,-13.0,21.0,1.0,0.0,-0.38,0.0
43.0,-16.0,27.0,1.0,0.0,-0.37,0.0
49.0,-18.0,31.0,1.0,0.0,-0.37,0.0
52.0,-19.0,33.0,1.0,0.0,-0.37,0.0
43.0,-16.0,27.0,1.0,0.0,-0.37,0.0
60.0,-22.0,38.0,1.0,0.0,-0.37,0.0
51.0,-19.0,32.0,1.0,0.0,-0.37,0.0
54.0,-20.0,34.0,1.0,0.0,-0.37,0.0
27.0,-10.0,17.0,1.0,0.0,-0.37,0.0
11.0,-4.0,7.0,1.0,0.0,-0.36,0.0
45.0,-16.0,29.0,1.0,0.0,-0.36,0.0
22.0,-8.0,14.0,1.0,0.0,-0.36,0.0
14.0,-5.0,9.0,1.0,0.0,-0.36,0.0
14.0,-5.0,9.0,1.0,0.0,-0.36,0.0
66.0,-24.0,42.0,1.0,0.0,-0.36,0.0
28.0,-10.0,18.0,1.0,0.0,-0.36,0.0
14.0,-5.0,9.0,1.0,0.0,-0.36,0.0
14.0,-5.0,9.0,1.0,0.0,-0.36,0.0
28.0,-10.0,18.0,1.0,0.0,-0.36,0.0
22.0,-8.0,14.0,1.0,0.0,-0.36,0.0
42.0,-15.0,27.0,1.0,0.0,-0.36,0.0
28.0,-10.0,18.0,1.0,0.0,-0.36,0.0
63.0,-22.0,41.0,1.0,0.0,-0.35,0.0
20.0,-7.0,13.0,1.0,0.0,-0.35,0.0
20.0,-7.0,13.0,1.0,0.0,-0.35,0.0
20.0,-7.0,13.0,1.0,0.0,-0.35,0.0
37.0,-13.0,24.0,1.0,0.0,-0.35,0.0
26.0,-9.0,17.0,1.0,0.0,-0.35,0.0
31.0,-11.0,20.0,1.0,0.0,-0.35,0.0
34.0,-12.0,22.0,1.0,0.0,-0.35,0.0
17.0,-6.0,11.0,1.0,0.0,-0.35,0.0
23.0,-8.0,15.0,1.0,0.0,-0.35,0.0
46.0,-16.0,30.0,1.0,0.0,-0.35,0.0
40.0,-14.0,26.0,1.0,0.0,-0.35,0.0
43.0,-15.0,28.0,1.0,0.0,-0.35,0.0
51.0,-18.0,33.0,1.0,0.0,-0.35,0.0
17.0,-6.0,11.0,1.0,0.0,-0.35,0.0
20.0,-7.0,13.0,1.0,0.0,-0.35,0.0
17.0,-6.0,11.0,1.0,0.0,-0.35,0.0
51.0,-18.0,33.0,1.0,0.0,-0.35,0.0
73.0,-25.0,48.0,1.0,0.0,-0.34,0.0
38.0,-13.0,25.0,1.0,0.0,-0.34,0.0
59.0,-20.0,39.0,1.0,0.0,-0.34,0.0
62.0,-21.0,41.0,1.0,0.0,-0.34,0.0
74.0,-25.0,49.0,1.0,0.0,-0.34,0.0
60.0,-20.0,40.0,1.0,0.0,-0.33,0.0
9.0,-3.0,6.0,1.0,0.0,-0.33,0.0
27.0,-9.0,18.0,1.0,0.0,-0.33,0.0
21.0,-7.0,14.0,1.0,0.0,-0.33,0.0
15.0,-5.0,10.0,1.0,0.0,-0.33,0.0
43.0,-14.0,29.0,1.0,0.0,-0.33,0.0
30.0,-10.0,20.0,1.0,0.0,-0.33,0.0
15.0,-5.0,10.0,1.0,0.0,-0.33,0.0
3.0,-1.0,2.0,1.0,0.0,-0.33,0.0
66.0,-22.0,44.0,1.0,0.0,-0.33,0.0
12.0,-4.0,8.0,1.0,0.0,-0.33,0.0
3.0,-1.0,2.0,1.0,0.0,-0.33,0.0
24.0,-8.0,16.0,1.0,0.0,-0.33,0.0
12.0,-4.0,8.0,1.0,0.0,-0.33,0.0
24.0,-8.0,16.0,1.0,0.0,-0.33,0.0
12.0,-4.0,8.0,1.0,0.0,-0.33,0.0
24.0,-8.0,16.0,1.0,0.0,-0.33,0.0
49.0,-16.0,33.0,1.0,0.0,-0.33,0.0
15.0,-5.0,10.0,1.0,0.0,-0.33,0.0
6.0,-2.0,4.0,1.0,0.0,-0.33,0.0
67.0,-22.0,45.0,1.0,0.0,-0.33,0.0
30.0,-10.0,20.0,1.0,0.0,-0.33,0.0
24.0,-8.0,16.0,1.0,0.0,-0.33,0.0
12.0,-4.0,8.0,1.0,0.0,-0.33,0.0
24.0,-8.0,16.0,1.0,0.0,-0.33,0.0
30.0,-10.0,20.0,1.0,0.0,-0.33,0.0
9.0,-3.0,6.0,1.0,0.0,-0.33,0.0
15.0,-5.0,10.0,1.0,0.0,-0.33,0.0
3.0,-1.0,2.0,1.0,0.0,-0.33,0.0
24.0,-8.0,16.0,1.0,0.0,-0.33,0.0
12.0,-4.0,8.0,1.0,0.0,-0.33,0.0
82.0,-27.0,55.0,1.0,0.0,-0.33,0.0
18.0,-6.0,12.0,1.0,0.0,-0.33,0.0
41.0,-13.0,28.0,1.0,0.0,-0.32,0.0
31.0,-10.0,21.0,1.0,0.0,-0.32,0.0
28.0,-9.0,19.0,1.0,0.0,-0.32,0.0
25.0,-8.0,17.0,1.0,0.0,-0.32,0.0
22.0,-7.0,15.0,1.0,0.0,-0.32,0.0
50.0,-16.0,34.0,1.0,0.0,-0.32,0.0
31.0,-10.0,21.0,1.0,0.0,-0.32,0.0
50.0,-16.0,34.0,1.0,0.0,-0.32,0.0
37.0,-12.0,25.0,1.0,0.0,-0.32,0.0
66.0,-21.0,45.0,1.0,0.0,-0.32,0.0
37.0,-12.0,25.0,1.0,0.0,-0.32,0.0
44.0,-14.0,30.0,1.0,0.0,-0.32,0.0
16.0,-5.0,11.0,1.0,0.0,-0.31,0.0
42.0,-13.0,29.0,1.0,0.0,-0.31,0.0
58.0,-18.0,40.0,1.0,0.0,-0.31,0.0
29.0,-9.0,20.0,1.0,0.0,-0.31,0.0
64.0,-20.0,44.0,1.0,0.0,-0.31,0.0
29.0,-9.0,20.0,1.0,0.0,-0.31,0.0
16.0,-5.0,11.0,1.0,0.0,-0.31,0.0
54.0,-17.0,37.0,1.0,0.0,-0.31,0.0
78.0,-24.0,54.0,1.0,0.0,-0.31,0.0
45.0,-14.0,31.0,1.0,0.0,-0.31,0.0
20.0,-6.0,14.0,1.0,0.0,-0.3,0.0
10.0,-3.0,7.0,1.0,0.0,-0.3,0.0
30.0,-9.0,21.0,1.0,0.0,-0.3,0.0
20.0,-6.0,14.0,1.0,0.0,-0.3,0.0
84.0,-25.0,59.0,1.0,0.0,-0.3,0.0
96.0,-29.0,67.0,1.0,0.0,-0.3,0.0
30.0,-9.0,21.0,1.0,0.0,-0.3,0.0
63.0,-19.0,44.0,1.0,0.0,-0.3,0.0
40.0,-12.0,28.0,1.0,0.0,-0.3,0.0
37.0,-11.0,26.0,1.0,0.0,-0.3,0.0
53.0,-16.0,37.0,1.0,0.0,-0.3,0.0
44.0,-13.0,31.0,1.0,0.0,-0.3,0.0
30.0,-9.0,21.0,1.0,0.0,-0.3,0.0
44.0,-13.0,31.0,1.0,0.0,-0.3,0.0
10.0,-3.0,7.0,1.0,0.0,-0.3,0.0
10.0,-3.0,7.0,1.0,0.0,-0.3,0.0
97.0,-29.0,68.0,1.0,0.0,-0.3,0.0
10.0,-3.0,7.0,1.0,0.0,-0.3,0.0
10.0,-3.0,7.0,1.0,0.0,-0.3,0.0
88.0,-26.0,62.0,1.0,0.0,-0.3,0.0
44.0,-13.0,31.0,1.0,0.0,-0.3,0.0
33.0,-10.0,23.0,1.0,0.0,-0.3,0.0
31.0,-9.0,22.0,1.0,0.0,-0.29,0.0
31.0,-9.0,22.0,1.0,0.0,-0.29,0.0
21.0,-6.0,15.0,1.0,0.0,-0.29,0.0
24.0,-7.0,17.0,1.0,0.0,-0.29,0.0
99.0,-29.0,70.0,1.0,0.0,-0.29,0.0
118.0,-34.0,84.0,1.0,0.0,-0.29,0.0
7.0,-2.0,5.0,1.0,0.0,-0.29,0.0
21.0,-6.0,15.0,1.0,0.0,-0.29,0.0
63.0,-18.0,45.0,1.0,0.0,-0.29,0.0
17.0,-5.0,12.0,1.0,0.0,-0.29,0.0
59.0,-17.0,42.0,1.0,0.0,-0.29,0.0
21.0,-6.0,15.0,1.0,0.0,-0.29,0.0
32.0,-9.0,23.0,1.0,0.0,-0.28,0.0
40.0,-11.0,29.0,1.0,0.0,-0.28,0.0
60.0,-17.0,43.0,1.0,0.0,-0.28,0.0
18.0,-5.0,13.0,1.0,0.0,-0.28,0.0
95.0,-27.0,68.0,1.0,0.0,-0.28,0.0
39.0,-11.0,28.0,1.0,0.0,-0.28,0.0
46.0,-13.0,33.0,1.0,0.0,-0.28,0.0
18.0,-5.0,13.0,1.0,0.0,-0.28,0.0
47.0,-13.0,34.0,1.0,0.0,-0.28,0.0
32.0,-9.0,23.0,1.0,0.0,-0.28,0.0
65.0,-18.0,47.0,1.0,0.0,-0.28,0.0
25.0,-7.0,18.0,1.0,0.0,-0.28,0.0
36.0,-10.0,26.0,1.0,0.0,-0.28,0.0
32.0,-9.0,23.0,1.0,0.0,-0.28,0.0
29.0,-8.0,21.0,1.0,0.0,-0.28,0.0
90.0,-25.0,65.0,1.0,0.0,-0.28,0.0
29.0,-8.0,21.0,1.0,0.0,-0.28,0.0
50.0,-14.0,36.0,1.0,0.0,-0.28,0.0
39.0,-11.0,28.0,1.0,0.0,-0.28,0.0
58.0,-16.0,42.0,1.0,0.0,-0.28,0.0
39.0,-11.0,28.0,1.0,0.0,-0.28,0.0
57.0,-16.0,41.0,1.0,0.0,-0.28,0.0
57.0,-16.0,41.0,1.0,0.0,-0.28,0.0
29.0,-8.0,21.0,1.0,0.0,-0.28,0.0
29.0,-8.0,21.0,1.0,0.0,-0.28,0.0
29.0,-8.0,21.0,1.0,0.0,-0.28,0.0
11.0,-3.0,8.0,1.0,0.0,-0.27,0.0
22.0,-6.0,16.0,1.0,0.0,-0.27,0.0
11.0,-3.0,8.0,1.0,0.0,-0.27,0.0
91.0,-25.0,66.0,1.0,0.0,-0.27,0.0
26.0,-7.0,19.0,1.0,0.0,-0.27,0.0
145.0,-39.0,106.0,1.0,0.0,-0.27,0.0
70.0,-19.0,51.0,1.0,0.0,-0.27,0.0
41.0,-11.0,30.0,1.0,0.0,-0.27,0.0
22.0,-6.0,16.0,1.0,0.0,-0.27,0.0
15.0,-4.0,11.0,1.0,0.0,-0.27,0.0
59.0,-16.0,43.0,1.0,0.0,-0.27,0.0
90.0,-24.0,66.0,1.0,0.0,-0.27,0.0
98.0,-26.0,72.0,1.0,0.0,-0.27,0.0
49.0,-13.0,36.0,1.0,0.0,-0.27,0.0
55.0,-15.0,40.0,1.0,0.0,-0.27,0.0
22.0,-6.0,16.0,1.0,0.0,-0.27,0.0
52.0,-14.0,38.0,1.0,0.0,-0.27,0.0
59.0,-16.0,43.0,1.0,0.0,-0.27,0.0
66.0,-18.0,48.0,1.0,0.0,-0.27,0.0
63.0,-17.0,46.0,1.0,0.0,-0.27,0.0
48.0,-13.0,35.0,1.0,0.0,-0.27,0.0
71.0,-19.0,52.0,1.0,0.0,-0.27,0.0
66.0,-18.0,48.0,1.0,0.0,-0.27,0.0
27.0,-7.0,20.0,1.0,0.0,-0.26,0.0
38.0,-10.0,28.0,1.0,0.0,-0.26,0.0
46.0,-12.0,34.0,1.0,0.0,-0.26,0.0
95.0,-25.0,70.0,1.0,0.0,-0.26,0.0
47.0,-12.0,35.0,1.0,0.0,-0.26,0.0
39.0,-10.0,29.0,1.0,0.0,-0.26,0.0
42.0,-11.0,31.0,1.0,0.0,-0.26,0.0
93.0,-24.0,69.0,1.0,0.0,-0.26,0.0
47.0,-12.0,35.0,1.0,0.0,-0.26,0.0
53.0,-14.0,39.0,1.0,0.0,-0.26,0.0
50.0,-13.0,37.0,1.0,0.0,-0.26,0.0
42.0,-11.0,31.0,1.0,0.0,-0.26,0.0
50.0,-13.0,37.0,1.0,0.0,-0.26,0.0
66.0,-17.0,49.0,1.0,0.0,-0.26,0.0
38.0,-10.0,28.0,1.0,0.0,-0.26,0.0
53.0,-14.0,39.0,1.0,0.0,-0.26,0.0
39.0,-10.0,29.0,1.0,0.0,-0.26,0.0
31.0,-8.0,23.0,1.0,0.0,-0.26,0.0
31.0,-8.0,23.0,1.0,0.0,-0.26,0.0
54.0,-14.0,40.0,1.0,0.0,-0.26,0.0
77.0,-20.0,57.0,1.0,0.0,-0.26,0.0
31.0,-8.0,23.0,1.0,0.0,-0.26,0.0
35.0,-9.0,26.0,1.0,0.0,-0.26,0.0
42.0,-11.0,31.0,1.0,0.0,-0.26,0.0
53.0,-14.0,39.0,1.0,0.0,-0.26,0.0
35.0,-9.0,26.0,1.0,0.0,-0.26,0.0
28.0,-7.0,21.0,1.0,0.0,-0.25,0.0
4.0,-1.0,3.0,1.0,0.0,-0.25,0.0
57.0,-14.0,43.0,1.0,0.0,-0.25,0.0
64.0,-16.0,48.0,1.0,0.0,-0.25,0.0
4.0,-1.0,3.0,1.0,0.0,-0.25,0.0
69.0,-17.0,52.0,1.0,0.0,-0.25,0.0
16.0,-4.0,12.0,1.0,0.0,-0.25,0.0
105.0,-26.0,79.0,1.0,0.0,-0.25,0.0
61.0,-15.0,46.0,1.0,0.0,-0.25,0.0
16.0,-4.0,12.0,1.0,0.0,-0.25,0.0
24.0,-6.0,18.0,1.0,0.0,-0.25,0.0
48.0,-12.0,36.0,1.0,0.0,-0.25,0.0
16.0,-4.0,12.0,1.0,0.0,-0.25,0.0
16.0,-4.0,12.0,1.0,0.0,-0.25,0.0
4.0,-1.0,3.0,1.0,0.0,-0.25,0.0
28.0,-7.0,21.0,1.0,0.0,-0.25,0.0
51.0,-13.0,38.0,1.0,0.0,-0.25,0.0
85.0,-21.0,64.0,1.0,0.0,-0.25,0.0
53.0,-13.0,40.0,1.0,0.0,-0.25,0.0
63.0,-15.0,48.0,1.0,0.0,-0.24,0.0
33.0,-8.0,25.0,1.0,0.0,-0.24,0.0
63.0,-15.0,48.0,1.0,0.0,-0.24,0.0
37.0,-9.0,28.0,1.0,0.0,-0.24,0.0
21.0,-5.0,16.0,1.0,0.0,-0.24,0.0
42.0,-10.0,32.0,1.0,0.0,-0.24,0.0
21.0,-5.0,16.0,1.0,0.0,-0.24,0.0
82.0,-20.0,62.0,1.0,0.0,-0.24,0.0
21.0,-5.0,16.0,1.0,0.0,-0.24,0.0
33.0,-8.0,25.0,1.0,0.0,-0.24,0.0
45.0,-11.0,34.0,1.0,0.0,-0.24,0.0
58.0,-14.0,44.0,1.0,0.0,-0.24,0.0
33.0,-8.0,25.0,1.0,0.0,-0.24,0.0
17.0,-4.0,13.0,1.0,0.0,-0.24,0.0
72.0,-17.0,55.0,1.0,0.0,-0.24,0.0
17.0,-4.0,13.0,1.0,0.0,-0.24,0.0
59.0,-14.0,45.0,1.0,0.0,-0.24,0.0
21.0,-5.0,16.0,1.0,0.0,-0.24,0.0
103.0,-25.0,78.0,1.0,0.0,-0.24,0.0
33.0,-8.0,25.0,1.0,0.0,-0.24,0.0
63.0,-15.0,48.0,1.0,0.0,-0.24,0.0
66.0,-16.0,50.0,1.0,0.0,-0.24,0.0
63.0,-15.0,48.0,1.0,0.0,-0.24,0.0
38.0,-9.0,29.0,1.0,0.0,-0.24,0.0
33.0,-8.0,25.0,1.0,0.0,-0.24,0.0
17.0,-4.0,13.0,1.0,0.0,-0.24,0.0
22.0,-5.0,17.0,1.0,0.0,-0.23,0.0
147.0,-34.0,113.0,1.0,0.0,-0.23,0.0
30.0,-7.0,23.0,1.0,0.0,-0.23,0.0
53.0,-12.0,41.0,1.0,0.0,-0.23,0.0
13.0,-3.0,10.0,1.0,0.0,-0.23,0.0
35.0,-8.0,27.0,1.0,0.0,-0.23,0.0
26.0,-6.0,20.0,1.0,0.0,-0.23,0.0
43.0,-10.0,33.0,1.0,0.0,-0.23,0.0
71.0,-16.0,55.0,1.0,0.0,-0.23,0.0
93.0,-21.0,72.0,1.0,0.0,-0.23,0.0
57.0,-13.0,44.0,1.0,0.0,-0.23,0.0
22.0,-5.0,17.0,1.0,0.0,-0.23,0.0
44.0,-10.0,34.0,1.0,0.0,-0.23,0.0
48.0,-11.0,37.0,1.0,0.0,-0.23,0.0
22.0,-5.0,17.0,1.0,0.0,-0.23,0.0
71.0,-16.0,55.0,1.0,0.0,-0.23,0.0
13.0,-3.0,10.0,1.0,0.0,-0.23,0.0
31.0,-7.0,24.0,1.0,0.0,-0.23,0.0
90.0,-21.0,69.0,1.0,0.0,-0.23,0.0
31.0,-7.0,24.0,1.0,0.0,-0.23,0.0
26.0,-6.0,20.0,1.0,0.0,-0.23,0.0
13.0,-3.0,10.0,1.0,0.0,-0.23,0.0
105.0,-24.0,81.0,1.0,0.0,-0.23,0.0
82.0,-18.0,64.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
36.0,-8.0,28.0,1.0,0.0,-0.22,0.0
32.0,-7.0,25.0,1.0,0.0,-0.22,0.0
36.0,-8.0,28.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
64.0,-14.0,50.0,1.0,0.0,-0.22,0.0
46.0,-10.0,36.0,1.0,0.0,-0.22,0.0
63.0,-14.0,49.0,1.0,0.0,-0.22,0.0
58.0,-13.0,45.0,1.0,0.0,-0.22,0.0
49.0,-11.0,38.0,1.0,0.0,-0.22,0.0
50.0,-11.0,39.0,1.0,0.0,-0.22,0.0
18.0,-4.0,14.0,1.0,0.0,-0.22,0.0
69.0,-15.0,54.0,1.0,0.0,-0.22,0.0
37.0,-8.0,29.0,1.0,0.0,-0.22,0.0
81.0,-18.0,63.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
27.0,-6.0,21.0,1.0,0.0,-0.22,0.0
18.0,-4.0,14.0,1.0,0.0,-0.22,0.0
51.0,-11.0,40.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
125.0,-27.0,98.0,1.0,0.0,-0.22,0.0
23.0,-5.0,18.0,1.0,0.0,-0.22,0.0
37.0,-8.0,29.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
9.0,-2.0,7.0,1.0,0.0,-0.22,0.0
59.0,-13.0,46.0,1.0,0.0,-0.22,0.0
111.0,-24.0,87.0,1.0,0.0,-0.22,0.0
129.0,-27.0,102.0,1.0,0.0,-0.21,0.0
14.0,-3.0,11.0,1.0,0.0,-0.21,0.0
38.0,-8.0,30.0,1.0,0.0,-0.21,0.0
47.0,-10.0,37.0,1.0,0.0,-0.21,0.0
33.0,-7.0,26.0,1.0,0.0,-0.21,0.0
14.0,-3.0,11.0,1.0,0.0,-0.21,0.0
38.0,-8.0,30.0,1.0,0.0,-0.21,0.0
94.0,-20.0,74.0,1.0,0.0,-0.21,0.0
34.0,-7.0,27.0,1.0,0.0,-0.21,0.0
28.0,-6.0,22.0,1.0,0.0,-0.21,0.0
57.0,-12.0,45.0,1.0,0.0,-0.21,0.0
38.0,-8.0,30.0,1.0,0.0,-0.21,0.0
47.0,-10.0,37.0,1.0,0.0,-0.21,0.0
43.0,-9.0,34.0,1.0,0.0,-0.21,0.0
71.0,-15.0,56.0,1.0,0.0,-0.21,0.0
58.0,-12.0,46.0,1.0,0.0,-0.21,0.0
58.0,-12.0,46.0,1.0,0.0,-0.21,0.0
14.0,-3.0,11.0,1.0,0.0,-0.21,0.0
19.0,-4.0,15.0,1.0,0.0,-0.21,0.0
5.0,-1.0,4.0,1.0,0.0,-0.2,0.0
10.0,-2.0,8.0,1.0,0.0,-0.2,0.0
10.0,-2.0,8.0,1.0,0.0,-0.2,0.0
10.0,-2.0,8.0,1.0,0.0,-0.2,0.0
25.0,-5.0,20.0,1.0,0.0,-0.2,0.0
45.0,-9.0,36.0,1.0,0.0,-0.2,0.0
61.0,-12.0,49.0,1.0,0.0,-0.2,0.0
44.0,-9.0,35.0,1.0,0.0,-0.2,0.0
5.0,-1.0,4.0,1.0,0.0,-0.2,0.0
10.0,-2.0,8.0,1.0,0.0,-0.2,0.0
30.0,-6.0,24.0,1.0,0.0,-0.2,0.0
56.0,-11.0,45.0,1.0,0.0,-0.2,0.0
76.0,-15.0,61.0,1.0,0.0,-0.2,0.0
64.0,-13.0,51.0,1.0,0.0,-0.2,0.0
5.0,-1.0,4.0,1.0,0.0,-0.2,0.0
108.0,-22.0,86.0,1.0,0.0,-0.2,0.0
10.0,-2.0,8.0,1.0,0.0,-0.2,0.0
25.0,-5.0,20.0,1.0,0.0,-0.2,0.0
44.0,-9.0,35.0,1.0,0.0,-0.2,0.0
41.0,-8.0,33.0,1.0,0.0,-0.2,0.0
35.0,-7.0,28.0,1.0,0.0,-0.2,0.0
49.0,-10.0,39.0,1.0,0.0,-0.2,0.0
59.0,-12.0,47.0,1.0,0.0,-0.2,0.0
30.0,-6.0,24.0,1.0,0.0,-0.2,0.0
69.0,-14.0,55.0,1.0,0.0,-0.2,0.0
85.0,-17.0,68.0,1.0,0.0,-0.2,0.0
99.0,-20.0,79.0,1.0,0.0,-0.2,0.0
44.0,-9.0,35.0,1.0,0.0,-0.2,0.0
5.0,-1.0,4.0,1.0,0.0,-0.2,0.0
139.0,-28.0,111.0,1.0,0.0,-0.2,0.0
64.0,-13.0,51.0,1.0,0.0,-0.2,0.0
69.0,-14.0,55.0,1.0,0.0,-0.2,0.0
76.0,-15.0,61.0,1.0,0.0,-0.2,0.0
159.0,-32.0,127.0,1.0,0.0,-0.2,0.0
5.0,-1.0,4.0,1.0,0.0,-0.2,0.0
58.0,-11.0,47.0,1.0,0.0,-0.19,0.0
47.0,-9.0,38.0,1.0,0.0,-0.19,0.0
72.0,-14.0,58.0,1.0,0.0,-0.19,0.0
101.0,-19.0,82.0,1.0,0.0,-0.19,0.0
37.0,-7.0,30.0,1.0,0.0,-0.19,0.0
26.0,-5.0,21.0,1.0,0.0,-0.19,0.0
37.0,-7.0,30.0,1.0,0.0,-0.19,0.0
21.0,-4.0,17.0,1.0,0.0,-0.19,0.0
57.0,-11.0,46.0,1.0,0.0,-0.19,0.0
26.0,-5.0,21.0,1.0,0.0,-0.19,0.0
43.0,-8.0,35.0,1.0,0.0,-0.19,0.0
62.0,-12.0,50.0,1.0,0.0,-0.19,0.0
42.0,-8.0,34.0,1.0,0.0,-0.19,0.0
57.0,-11.0,46.0,1.0,0.0,-0.19,0.0
116.0,-22.0,94.0,1.0,0.0,-0.19,0.0
16.0,-3.0,13.0,1.0,0.0,-0.19,0.0
133.0,-25.0,108.0,1.0,0.0,-0.19,0.0
84.0,-16.0,68.0,1.0,0.0,-0.19,0.0
160.0,-31.0,129.0,1.0,0.0,-0.19,0.0
96.0,-18.0,78.0,1.0,0.0,-0.19,0.0
26.0,-5.0,21.0,1.0,0.0,-0.19,0.0
31.0,-6.0,25.0,1.0,0.0,-0.19,0.0
16.0,-3.0,13.0,1.0,0.0,-0.19,0.0
32.0,-6.0,26.0,1.0,0.0,-0.19,0.0
80.0,-15.0,65.0,1.0,0.0,-0.19,0.0
72.0,-14.0,58.0,1.0,0.0,-0.19,0.0
73.0,-13.0,60.0,1.0,0.0,-0.18,0.0
22.0,-4.0,18.0,1.0,0.0,-0.18,0.0
33.0,-6.0,27.0,1.0,0.0,-0.18,0.0
28.0,-5.0,23.0,1.0,0.0,-0.18,0.0
11.0,-2.0,9.0,1.0,0.0,-0.18,0.0
65.0,-12.0,53.0,1.0,0.0,-0.18,0.0
84.0,-15.0,69.0,1.0,0.0,-0.18,0.0
56.0,-10.0,46.0,1.0,0.0,-0.18,0.0
39.0,-7.0,32.0,1.0,0.0,-0.18,0.0
11.0,-2.0,9.0,1.0,0.0,-0.18,0.0
72.0,-13.0,59.0,1.0,0.0,-0.18,0.0
34.0,-6.0,28.0,1.0,0.0,-0.18,0.0
84.0,-15.0,69.0,1.0,0.0,-0.18,0.0
45.0,-8.0,37.0,1.0,0.0,-0.18,0.0
66.0,-12.0,54.0,1.0,0.0,-0.18,0.0
49.0,-9.0,40.0,1.0,0.0,-0.18,0.0
78.0,-14.0,64.0,1.0,0.0,-0.18,0.0
68.0,-12.0,56.0,1.0,0.0,-0.18,0.0
90.0,-16.0,74.0,1.0,0.0,-0.18,0.0
61.0,-11.0,50.0,1.0,0.0,-0.18,0.0
11.0,-2.0,9.0,1.0,0.0,-0.18,0.0
45.0,-8.0,37.0,1.0,0.0,-0.18,0.0
84.0,-15.0,69.0,1.0,0.0,-0.18,0.0
83.0,-15.0,68.0,1.0,0.0,-0.18,0.0
17.0,-3.0,14.0,1.0,0.0,-0.18,0.0
22.0,-4.0,18.0,1.0,0.0,-0.18,0.0
11.0,-2.0,9.0,1.0,0.0,-0.18,0.0
66.0,-12.0,54.0,1.0,0.0,-0.18,0.0
28.0,-5.0,23.0,1.0,0.0,-0.18,0.0
51.0,-9.0,42.0,1.0,0.0,-0.18,0.0
53.0,-9.0,44.0,1.0,0.0,-0.17,0.0
58.0,-10.0,48.0,1.0,0.0,-0.17,0.0
53.0,-9.0,44.0,1.0,0.0,-0.17,0.0
23.0,-4.0,19.0,1.0,0.0,-0.17,0.0
12.0,-2.0,10.0,1.0,0.0,-0.17,0.0
53.0,-9.0,44.0,1.0,0.0,-0.17,0.0
132.0,-22.0,110.0,1.0,0.0,-0.17,0.0
46.0,-8.0,38.0,1.0,0.0,-0.17,0.0
6.0,-1.0,5.0,1.0,0.0,-0.17,0.0
18.0,-3.0,15.0,1.0,0.0,-0.17,0.0
93.0,-16.0,77.0,1.0,0.0,-0.17,0.0
87.0,-15.0,72.0,1.0,0.0,-0.17,0.0
53.0,-9.0,44.0,1.0,0.0,-0.17,0.0
6.0,-1.0,5.0,1.0,0.0,-0.17,0.0
53.0,-9.0,44.0,1.0,0.0,-0.17,0.0
66.0,-11.0,55.0,1.0,0.0,-0.17,0.0
12.0,-2.0,10.0,1.0,0.0,-0.17,0.0
114.0,-19.0,95.0,1.0,0.0,-0.17,0.0
58.0,-10.0,48.0,1.0,0.0,-0.17,0.0
53.0,-9.0,44.0,1.0,0.0,-0.17,0.0
64.0,-11.0,53.0,1.0,0.0,-0.17,0.0
35.0,-6.0,29.0,1.0,0.0,-0.17,0.0
